id;name;ca;town;status;type;numVictims;lat;long
1590;Fosa-2 en cementerio de Calaceite;Aragón;Calaceite;NO INTERVENIDA;;0;41.01763;0.18924445
1591;Fosa en cementerio de Calamocha;Aragón;Calamocha;NO INTERVENIDA;;0;40.91999;-1.2970889
1592;Fosa-1 Cementerio de Calanda;Aragón;Calanda;DESAPARECIDA;;7;40.941177;-0.23049723
1593;Fosa-2 cementerio de Calanda;Aragón;Calanda;NO INTERVENIDA;;0;40.941177;-0.23049723
1594;Fosa-3 cementerio de Calanda;Aragón;Calanda;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;25;40.941177;-0.23049723
1595;Fosas de soldados;Aragón;Calomarde;NO INTERVENIDA;;0;40.374054;-1.5723945
1596;Fosa en cementerio de Camañas;Aragón;Camañas;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;5;40.64412;-1.1362
1597;Fosa en el cementerio de Camarillas;Aragón;Camarillas;NO INTERVENIDA;;0;40.61296;-0.75233054
1598;Zonas de enterramiento colectivo en Castel de Cabra;Aragón;Castel de Cabra;NO INTERVENIDA;;0;40.803677;-0.69434446
1599;Fosa en cementerio de Castelnou;Aragón;Castelnou;NO INTERVENIDA;;3;41.229797;-0.36328888
1600;Fosa en cementerio de Castelserás;Aragón;Castelserás;NO INTERVENIDA;;0;40.98232;-0.1449889
1601;Fosa en cementerio de Cirujeda;Aragón;Aliaga;NO INTERVENIDA;;0;40.745518;-0.680625
1602;Fosa de Los Pozos de Caudé;Aragón;Teruel;NO INTERVENIDA;;5;40.379444;-1.1458722
1603;Fosa común en Cosa;Aragón;Cosa;EXHUMADA PARCIAL;;0;40.835503;-1.1344055
1604;Fosa de Cretas;Aragón;Cretas;NO INTERVENIDA;;0;40.929485;0.21257778
1605;Fosa en cementerio de Cubla;Aragón;Cubla;NO INTERVENIDA;;0;40.21167;-1.0776027
1606;Fosa en el cementerio de Cuevas de Almudén;Aragón;Cuevas de Almudén;NO INTERVENIDA;;2;40.714123;-0.8278861
1607;Fosa en el cementerio de Cuevas Labradas;Aragón;Cuevas Labradas;DESAPARECIDA;;0;40.454422;-1.049475
1608;Fosa de Paracuellos;Comunidad de Madrid;Paracuellos de Jarama;NO INTERVENIDA;FUSILAMIENTO;0;40.50615;-3.5302722
1609;Fosa Masia de Valdefortún-Dos Torres de Mercader;Aragón;Castellote;NO INTERVENIDA;;0;40.775646;-0.3856
1610;Fosa Masia de Valdefortún-Dos Torres de Mercader;Aragón;Castellote;NO INTERVENIDA;;2;40.775646;-0.3856
1611;Fosa-2  Dos Torres de Mercader;Aragón;Castellote;NO INTERVENIDA;GUERRILLERA;0;40.775646;-0.3856
1612;Fosa-1 Partida de Fuencallén;Aragón;Ejulve;NO INTERVENIDA;;0;40.776432;-0.5525139
1613;Fosa 2- Ejulve;Aragón;Ejulve;DESAPARECIDA;;0;40.776432;-0.5525139
1614;Fosa en el Cementerio de El Pobo;Aragón;Pobo, El;NO INTERVENIDA;;0;40.5087;-0.8590778
1615;Fosa en El Villarejo;Aragón;Calamocha;NO INTERVENIDA;;0;40.862556;-0.1749611
1616;Fosa en el Cementerio de Escorihuela;Aragón;Escorihuela;NO INTERVENIDA;;0;40.544914;-0.9689194
1617;Fosa en el Cementerio de Estercuel;Aragón;Estercuel;DESAPARECIDA;;0;40.85598;-0.6308445
1618;Fosa junto al Cementerio;Aragón;Fonfría;NO INTERVENIDA;;0;40.9968;-1.0835
1619;Fosa en el Cementerio de Foz-Calanda;Aragón;Foz-Calanda;NO INTERVENIDA;;9;40.923542;-0.265075
1620;Fosas en cuneta carretera a Cuenca;Aragón;Frías de Albarracín;NO INTERVENIDA;;6;40.338688;-1.6125778
1621;Fosa al lado del Cementerio;Aragón;Fuentes Calientes;DESAPARECIDA;;0;40.70087;-0.97602224
1622;Fosa margen derecha carretera a Albarracín;Aragón;Gea de Albarracín;NO INTERVENIDA;;12;40.412567;-1.3458945
1623;Fosa en el Cementerio de Gea de Albarracín;Aragón;Gea de Albarracín;NO INTERVENIDA;;9;40.412567;-1.3458945
1624;Fosa en Cementerio de Godos;Aragón;Torrecilla del Rebollar;NO INTERVENIDA;;2;40.910286;-1.1004139
1625;Fosa en el Alto de la Ceja;Aragón;Griegos;NO INTERVENIDA;;0;40.427834;-1.7103555
1626;Fosa en Pardavé de Torío;Castilla y León;Matallana de Torío;NO INTERVENIDA;FUSILAMIENTO;2;42.840652;-5.505372
1627;Fosa en el cementerio de Hijar;Aragón;Híjar;NO INTERVENIDA;;19;41.17499;-0.4489278
1628;Fosa en monte Val de Alacón;Aragón;Híjar;NO INTERVENIDA;EJECUCION;2;41.174988;-0.4489278
1629;Fosa en el cementerio de Huesa del Común;Aragón;Huesa del Común;NO INTERVENIDA;;7;41.011497;-0.9182667
1630;Fosa en el cementerio de Jarque de la Val;Aragón;Jarque de la Val;NO INTERVENIDA;;5;40.703953;-0.7999306
1631;Fosa en el cementerio de La Cerollera;Aragón;Cerollera, La;NO INTERVENIDA;GUERRILLERA;0;40.84134;-0.05439722
1632;Fosa en cementerio de La Fresneda;Aragón;Fresneda, La;NO INTERVENIDA;;0;40.929253;0.076025
1633;Fosa en el Cementerio de La Ginebrosa;Aragón;Ginebrosa, La;NO INTERVENIDA;;3;40.871616;-0.13373612
1634;Fosa en cementerio de La Hoz de la Vieja;Aragón;Hoz de la Vieja, La;NO INTERVENIDA;;8;40.924973;-0.84153885
1635;Fosa-1 en cementerio de La Puebla de Hijar;Aragón;Puebla de Híjar, La;NO INTERVENIDA;;14;41.214066;-0.4444278
1636;Fosa-2 en cementerio de La Puebla de Hijar;Aragón;Puebla de Híjar, La;NO INTERVENIDA;;1;41.214066;-0.4444278
1637;Fosa en cementerio de La Puebla de Valverde;Aragón;Puebla de Valverde, La;NO INTERVENIDA;;0;40.225304;-0.92796665
1638;Fosa en cementerio de Libros;Aragón;Libros;NO INTERVENIDA;;0;40.164402;-1.2315806
1639;Fosa en cementerio de Loscos;Aragón;Loscos;NO INTERVENIDA;;0;41.082397;-1.0423278
1640;Fosa-1 en cementerio de Los Olmos;Aragón;Olmos, Los;NO INTERVENIDA;;10;40.877674;-0.48589444
1641;Fosa-2 en cementerio de Los Olmos;Aragón;Olmos, Los;NO INTERVENIDA;;3;40.877674;-0.48589444
1642;Fosa en cementerio de Luco de Jiloca;Aragón;Calamocha;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;5;40.98899;-1.3088666
1643;Fosas comunes en cementerio de Mas de las Matas;Aragón;Mas de las Matas;NO INTERVENIDA;;0;40.835155;-0.2414389
1644;Fosa en el cementerio de Mazaleón;Aragón;Mazaleón;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;0;41.051544;0.103925005
1645;Fosa-1 en Cementerio de Molinos;Aragón;Molinos;NO INTERVENIDA;;5;40.82103;-0.44920835
1646;Fosa-2 en Cementerio de Molinos;Aragón;Molinos;NO INTERVENIDA;GUERRILLERA;0;40.82103;-0.44920832
1647;Fosa en cementerio de Monforte de Moyuela;Aragón;Monforte de Moyuela;NO INTERVENIDA;;3;41.0564;-1.0127555
1648;Fosa-1 Cementerio de Monreal del campo;Aragón;Monreal del Campo;NO INTERVENIDA;;0;40.78803;-1.3594861
1649;Fosa-2 Cementerio de Monreal del Campo;Aragón;Monreal del Campo;NO INTERVENIDA;;0;40.78803;-1.3594861
1650;Fosa en antiguo cementerio de Monroyo;Aragón;Monroyo;TRASLADADA AL VALLE DE LOS CAÍDOS;REPRESALIA EN RETAGUARDIA;6;40.788254;-0.03186389
1651;Fosa junto a la ermita de La Consolación;Aragón;Monroyo;NO INTERVENIDA;;0;40.788254;-0.03186389
1652;Fosa en el barranco El Lobo de Mora de Rubielos;Aragón;Mora de Rubielos;EXHUMADA TOTAL;;10;40.252632;-0.7513694
1653;Fosas militares en Moscardón;Aragón;Moscardón;NO INTERVENIDA;;0;40.333683;-1.5355778
1654;Fosa en el cementerio de Magallón;Aragón;Magallón;EXHUMADA TOTAL;FUSILAMIENTO;80;41.833782;-1.4597361
1655;Fosa del Cementerio de San Rafael;Andalucía;Málaga;EXHUMADA TOTAL;FUSILAMIENTO;585;36.72162;-4.4220777
1656;Fosa en el cementerio de Coín;Andalucía;Coín;NO INTERVENIDA;FUSILAMIENTO;218;36.661156;-4.758275
1657;Fosa en el cementerio viejo de Alfarnatejo;Andalucía;Alfarnatejo;EXHUMADA TOTAL;FUSILAMIENTO;3;36.98022;-4.2710505
1658;Fosa en el paraje de Malinfierno en Alfarnatejo;Andalucía;Alfarnatejo;NO INTERVENIDA;FUSILAMIENTO;2;36.98022;-4.2710505
1659;Fosa en el cementerio de Alhaurín el Grande;Andalucía;Alhaurín el Grande;DESAPARECIDA;FUSILAMIENTO;17;36.64634;-4.6856804
1660;Fosa en el cementerio de Ardales;Andalucía;Ardales;NO INTERVENIDA;FUSILAMIENTO;35;36.87805;-4.844911
1661;Fosa 1 en cementerio de Muniesa;Aragón;Muniesa;NO INTERVENIDA;FUSILAMIENTO;6;41.03427;-0.8106139
1662;Fosa 2 en cementerio de Muniesa;Aragón;Muniesa;NO INTERVENIDA;;4;41.03427;-0.8106139
1663;Fosa en el cementerio de Cártama;Andalucía;Cártama;NO INTERVENIDA;FUSILAMIENTO;112;36.711742;-4.630125
1664;Fosa 3 en cementerio de Muniesa;Aragón;Muniesa;NO INTERVENIDA;LUCHA ARMADA;0;41.03427;-0.8106139
1665;Fosa 4 en cementerio de Muniesa;Aragón;Muniesa;NO INTERVENIDA;;7;41.03427;-0.8106139
1666;Fosa en viejo cementerio civil de Noguera de Albarracín;Aragón;Noguera de Albarracín;NO INTERVENIDA;;2;40.460102;-1.5961666
1667;Fosa en el cementerio de Nogueruelas;Aragón;Nogueruelas;NO INTERVENIDA;;2;40.238617;-0.63570553
1668;Fosa en el cementerio de Obón;Aragón;Obón;NO INTERVENIDA;;0;40.90555;-0.721675
1669;Fosa en el cementerio de Ojos Negros;Aragón;Ojos Negros;NO INTERVENIDA;;5;40.739002;-1.496525
1670;Fosa en el cementerio de Oliete;Aragón;Oliete;NO INTERVENIDA;;18;40.99868;-0.67210555
1671;Fosa en el cementerio de Peñarroya de Tastavins;Aragón;Peñarroya de Tastavins;NO INTERVENIDA;;0;40.756615;0.041325003
1672;Fosa en el cementerio de Royuela;Aragón;Royuela;DESAPARECIDA;ACCION BELICA DISTINTA;0;40.37869;-1.5116333
1673;Fosa en el paraje Arroyo de las Colmenitas;Andalucía;Cuevas de San Marcos;EXHUMADA TOTAL;FUSILAMIENTO;21;37.268917;-4.412786
1674;Fosa en la rotonda entre la N-331 y la A-45;Andalucía;Cuevas de San Marcos;NO INTERVENIDA;FUSILAMIENTO;0;37.268917;-4.412786
1675;Fosa junto a la ermita de Santa Rosa;Aragón;Rillo;NO INTERVENIDA;;0;40.723732;-0.99545556
1676;Fosa en el "huerto de Pepe";Aragón;Rillo;NO INTERVENIDA;;0;40.723732;-0.99545556
1677;Fosa en el Monte de la Rocha;Aragón;Rubiales;NO INTERVENIDA;;0;40.277668;-1.269561
1678;Fosa en el Puntal del Atajuelo;Aragón;Rubiales;NO INTERVENIDA;;0;40.277668;-1.269561
1679;Fosa en el cementerio de Rubielos de la Cérida;Aragón;Rubielos de la Cérida;DESAPARECIDA;;5;40.771427;-1.2120278
1680;Fosas de soldados en el paraje 'Piedras Gordas';Aragón;Rubielos de Mora;EXHUMADA PARCIAL;EJECUCION;46;40.191177;-0.650625
1681;Fosa en el cementerio viejo de Saldón;Aragón;Saldón;NO INTERVENIDA;;0;40.325684;-1.4273472
1682;Fosa en el cementerio de Samper de Calanda;Aragón;Samper de Calanda;NO INTERVENIDA;;0;41.189823;-0.38754722
1683;Fosa en el cementerio de Cuevas de San Marcos;Andalucía;Cuevas de San Marcos;DESAPARECIDA;FUSILAMIENTO;11;37.268917;-4.412786
1684;Sepultura colectiva en el cementerio de Santa Cruz de Nogueras;Aragón;Santa Cruz de Nogueras;NO INTERVENIDA;;6;41.11621;-1.0875334
1685;Nicho con restos de varias víctimas en el cementerio de Sarrión;Aragón;Sarrión;NO INTERVENIDA;LUCHA ARMADA;2;40.14167;-0.81313336
1686;Fosa en el cementerio de Segura de los Baños;Aragón;Segura de los Baños;NO INTERVENIDA;;1;40.940903;-0.94946665
1687;Fosa de los 19 en el cementerio de Valle de Abdalajís;Andalucía;Valle de Abdalajís;EXHUMADA PARCIAL;FUSILAMIENTO;16;36.932606;-4.6811857
1688;Fosa en el cementerio de Valle de Abdalajís;Andalucía;Valle de Abdalajís;NO INTERVENIDA;GUERRILLERA;1;36.932606;-4.6811857
1689;Fosa en la margen derecha de la carretera A-343 Antequera-Zalea;Andalucía;Valle de Abdalajís;NO INTERVENIDA;FUSILAMIENTO;1;36.932606;-4.6811857
1690;Fosa en el Cortijo El Granadino;Andalucía;Valle de Abdalajís;NO INTERVENIDA;GUERRILLERA;2;36.932606;-4.6811857
1691;Fosa de las Trincheras;Andalucía;Valle de Abdalajís;NO INTERVENIDA;LUCHA ARMADA;0;36.932606;-4.6811857
1692;Fosa en Sierra Menera;Aragón;Ojos Negros;NO INTERVENIDA;;2;40.700043;-1.5330555
1693;Fosa en cementerio de Singra;Aragón;Singra;EXHUMADA PARCIAL;ACCION BELICA DISTINTA;0;40.655804;-1.3100944
1694;Fosa 2 en cementerio de Singra;Aragón;Singra;NO INTERVENIDA;;12;40.655804;-1.3100944
1695;Fosa en el cementerio viejo de Terriente;Aragón;Terriente;NO INTERVENIDA;;0;40.298412;-1.5036305
1696;Fosa en el cementerio de Teruel;Aragón;Teruel;NO INTERVENIDA;;0;40.343674;-1.1068223
1697;Fosa en cementerio de Tornos;Aragón;Tornos;NO INTERVENIDA;;0;40.963337;-1.4320306
1698;Fosa en el cementerio de Torrecilla de Alcañiz;Aragón;Torrecilla de Alcañiz;NO INTERVENIDA;;0;40.962032;-0.09002222
1699;Fosa 1 en cementerio de Torrevelilla;Aragón;Torrevelilla;NO INTERVENIDA;;4;40.902336;-0.108669445
1700;Fosa 2 en cementerio de Torrevelilla;Aragón;Torrevelilla;NO INTERVENIDA;;4;40.902336;-0.108669445
1701;Fosa en Torre del Compte;Aragón;Torre del Compte;NO INTERVENIDA;;0;40.937317;0.11011111
1702;Fosa en plaza principal;Aragón;Torre de las Arcas;NO INTERVENIDA;;0;40.843296;-0.7164556
1703;Fosa en el cementerio de Torre de Arcas;Aragón;Torre de las Arcas;NO INTERVENIDA;;3;40.843296;-0.7164555
1704;Fosa en la Sima de las Muelas;Aragón;Torre de las Arcas;NO INTERVENIDA;;0;40.843296;-0.7164556
1705;Fosa en el cementerio de Torre los Negros;Aragón;Torre los Negros;NO INTERVENIDA;;5;40.85425;-1.09675
1706;Fosa en el cementerio de Torremocha de Jiloca;Aragón;Torremocha de Jiloca;NO INTERVENIDA;;3;40.590908;-1.2954249
1707;Fosa en el cementerio de Torres de Albarracín;Aragón;Torres de Albarracín;NO INTERVENIDA;;5;40.42866;-1.5308083
1708;Fosa en el cementerio de Torrijo del Campo;Aragón;Torrijo del Campo;NO INTERVENIDA;;3;40.82689;-1.3368279
1709;Fosa en antigua trinchera en Tortajada;Aragón;Teruel;NO INTERVENIDA;;0;40.40505;-1.0727167
1710;Fosa en el cementerio Tramacastiel;Aragón;Tramacastiel;NO INTERVENIDA;;0;40.18946;-1.2385639
1711;Fosa 1 en Tramacastillla;Aragón;Tramacastilla;NO INTERVENIDA;;0;40.431812;-1.5735306
1712;Fosa 2 en Tramacastilla;Aragón;Tramacastilla;NO INTERVENIDA;FUSILAMIENTO;12;40.431812;-1.5735306
1713;Fosa 3 en Tramacastilla;Aragón;Tramacastilla;NO INTERVENIDA;;0;40.431812;-1.5735306
1714;Fosa 4 en Tramacastilla;Aragón;Tramacastilla;NO INTERVENIDA;;0;40.431812;-1.5735306
1715;Fosa junto a la ermita de Santa Magdalena;Aragón;Tramacastilla;EXHUMADA TOTAL;;0;40.431812;-1.5735306
1716;Fosa en cementerio;Aragón;Urrea de Gaén;NO INTERVENIDA;;12;41.160576;-0.46926945
1717;Fosa 1 en cementerio;Aragón;Valdealgorfa;NO INTERVENIDA;;16;40.990295;-0.03291667
1718;Fosa 2 en cementerio;Aragón;Valdealgorfa;NO INTERVENIDA;;0;40.990295;-0.03291667
1719;Fosa en el cementerio viejo de Valdecebro;Aragón;Teruel;NO INTERVENIDA;;3;40.357403;-1.0410194
1720;Fosa en cementerio de Valdeconejos;Aragón;Escucha;DESAPARECIDA;;0;40.77662;-0.8684083
1721;Fosa en el cementerio de Valdecuenca;Aragón;Valdecuenca;NO INTERVENIDA;;0;40.299564;-1.4078361
1722;Fosa en el cementerio de Valdelinares;Aragón;Valdelinares;NO INTERVENIDA;;0;40.392742;-0.6049917
1723;Fosa en el Bancal de la Cofradía;Aragón;Valdelinares;NO INTERVENIDA;;0;40.39274;-0.6049917
1724;Fosa en cementerio de Valderrobres;Aragón;Valderrobres;NO INTERVENIDA;;3;40.87633;0.15666944
1725;Fosa en terrrenos Las Suertes;Aragón;Valjunquera;DESAPARECIDA;;0;40.95413;0.02741111
1726;Fosa en cementerio de Valdejunquera;Aragón;Valjunquera;NO INTERVENIDA;;0;40.95413;0.02741111
1727;Fosa en el cementerio de Villafranca del Campo;Aragón;Villafranca del Campo;NO INTERVENIDA;;8;40.69685;-1.3453918
1728;Fosa en el cementerio viejo de Villalba Baja;Aragón;Teruel;NO INTERVENIDA;;0;40.42306;-1.0762473
1729;Fosa en cementerio de Villanueva del Rebollar;Aragón;Villanueva del Rebollar de la Sierra;NO INTERVENIDA;;5;40.89238;-1.0075834
1730;Fosa en cementerio de Villarluengo;Aragón;Villarluengo;NO INTERVENIDA;;4;40.64966;-0.5291278
1731;Fosa en cementerio de Villarquemado;Aragón;Villarquemado;DESAPARECIDA;;0;40.519093;-1.2636056
1732;Fosa en la cumbre del Cerro Montero;Aragón;Villarquemado;NO INTERVENIDA;;0;;
1733;Fosa en cementerio de Villaspesa;Aragón;Teruel;NO INTERVENIDA;;0;;
1734;Fosa en la partida de Cañandonera;Aragón;Villastar;NO INTERVENIDA;;7;;
1735;Fosa en cementerio de Villastar;Aragón;Villastar;NO INTERVENIDA;;0;;
1736;Fosa en Cerro de Lomagorda;Aragón;Villel;NO INTERVENIDA;;0;;
1737;Fosa en cementerio de Villel;Aragón;Villel;NO INTERVENIDA;;0;40.234787;-1.1868472
1738;Fosa en el cementerio de Visiedo;Aragón;Visiedo;DESAPARECIDA;OTRO;38;40.68713;-1.0947667
1739;Fosa en La Solana de Vivel;Aragón;Vivel del Río Martín;NO INTERVENIDA;;0;40.871353;-0.9388
1740;Fosa en el km. 8 de Villanueva del Rosario a Villanueva del Trabuco;Andalucía;Villanueva del Rosario;EXHUMADA TOTAL;FUSILAMIENTO;11;36.999176;-4.365986
1741;Fosa 1 en el cementerio de Villanueva del Rosario;Andalucía;Villanueva del Rosario;NO INTERVENIDA;FUSILAMIENTO;26;36.999176;-4.365986
1742;Fosa 2 en el cementerio de Villanueva del Rosario;Andalucía;Villanueva del Rosario;NO INTERVENIDA;FUSILAMIENTO;6;;
1743;Fosa en el Cortijo Ciriaco;Andalucía;Villanueva del Trabuco;EXHUMADA TOTAL;FUSILAMIENTO;8;37.029064;-4.337856
1744;Fosa en el cementerio de Villanueva del Trabuco;Andalucía;Villanueva del Trabuco;NO INTERVENIDA;FUSILAMIENTO;60;37.029064;-4.337856
1745;Fosa en el Cementerio de Torrox;Andalucía;Torrox;DESAPARECIDA;FUSILAMIENTO;16;36.76057;-3.9511611
1746;Fosa en el cementerio de Antequera;Andalucía;Antequera;NO INTERVENIDA;FUSILAMIENTO;8;37.021885;-4.5569224
1747;Fosas en el cementerio de Archidona;Andalucía;Archidona;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;103;37.096066;-4.3896637
1748;Fosa en el paraje de 'El Campillo';Andalucía;Almogía;EXHUMADA TOTAL;FUSILAMIENTO;4;36.826977;-4.538947
1749;Fosa en el paraje de "El Campillo";Andalucía;Almogía;EXHUMADA TOTAL;FUSILAMIENTO;0;36.826977;-4.538947
1750;Fosa en el paraje de "El Campillo";Andalucía;Almogía;EXHUMADA TOTAL;FUSILAMIENTO;0;36.826977;-4.538947
1751;Fosa en el paraje de "El Campillo";Andalucía;Almogía;EXHUMADA TOTAL;FUSILAMIENTO;0;36.826977;-4.538947
1752;Fosa en el paraje de "El Campillo";Andalucía;Almogía;EXHUMADA TOTAL;FUSILAMIENTO;0;36.826977;-4.538947
1753;Fosa en el paraje de "El Campillo";Andalucía;Almogía;EXHUMADA TOTAL;FUSILAMIENTO;0;36.826977;-4.538947
1754;Fosa en el paraje de "El Campillo";Andalucía;Almogía;EXHUMADA TOTAL;FUSILAMIENTO;0;36.826977;-4.538947
1755;Fosa en el paraje de "El Campillo";Andalucía;Almogía;EXHUMADA TOTAL;FUSILAMIENTO;0;36.826977;-4.538947
1756;Fosa en el paraje de "El Campillo";Andalucía;Almogía;EXHUMADA TOTAL;FUSILAMIENTO;0;36.826977;-4.538947
1757;Fosa en el paraje de "El Campillo";Andalucía;Almogía;EXHUMADA TOTAL;FUSILAMIENTO;0;36.826977;-4.538947
1758;Fosa en el cementerio viejo de Almogía;Andalucía;Almogía;EXHUMADA TOTAL;FUSILAMIENTO;9;36.826977;-4.538947
1759;Fosa en el Arroyo de Los García;Andalucía;Almogía;DESAPARECIDA;FUSILAMIENTO;1;36.826977;-4.538947
1760;Fosa en el cementerio de Arriate;Andalucía;Arriate;NO INTERVENIDA;FUSILAMIENTO;6;36.79987;-5.140461
1761;Fosa en el cementerio de Alozaina;Andalucía;Alozaina;EXHUMADA TOTAL;FUSILAMIENTO;35;36.728973;-4.8566775
1762;Fosa en el cementerio de Benaoján;Andalucía;Benaoján;EXHUMADA TOTAL;GUERRILLERA;4;36.72107;-5.251692
1763;Fosa en el cementerio de El Burgo;Andalucía;Burgo, El;NO INTERVENIDA;FUSILAMIENTO;18;36.789913;-4.946114
1764;Fosa en el cementerio de Campillos;Andalucía;Campillos;NO INTERVENIDA;FUSILAMIENTO;0;37.04903;-4.862197
1765;Fosa en el Cerro de la Horca;Andalucía;Casares;NO INTERVENIDA;FUSILAMIENTO;9;36.44405;-5.2725058
1766;Fosa en cementerio de La Guijarrosa;Andalucía;Santaella;EXHUMADA TOTAL;;0;37.643337;-4.8679614
1767;Fosa de Arroyo Marín;Andalucía;Casares;NO INTERVENIDA;FUSILAMIENTO;34;36.44405;-5.2725058
1768;Fosa en el cementerio de Teba;Andalucía;Teba;EXHUMADA TOTAL;FUSILAMIENTO;39;36.984142;-4.9183583
1769;Fosa en cuneta Carretera SG-911;Castilla y León;Riaza;EXHUMADA TOTAL;FUSILAMIENTO;5;41.279724;-3.4776194
1770;Fosa-2 en Bercial de Zapardiel;Castilla y León;Bercial de Zapardiel;EXHUMADA TOTAL;FUSILAMIENTO;4;41.047726;-4.9679475
1771;Fosa en El Arenal;Castilla y León;Arenal, El;EXHUMADA TOTAL;FUSILAMIENTO;3;40.26641;-5.0855055
1772;Fosa en cementerio de Curro;Galicia;Barro;EXHUMADA TOTAL;FUSILAMIENTO;2;42.525383;-8.635486
1773;Fosa en el barranco de Valladar;Castilla y León;Vadocondes;EXHUMADA TOTAL;FUSILAMIENTO;5;41.64094;-3.5715277
1774;Fosa de Berlanga de Duero;Castilla y León;Berlanga de Duero;EXHUMADA TOTAL;FUSILAMIENTO;8;41.466274;-2.8595972
1775;Fosa común en el cementerio de Cañete La Real;Andalucía;Cañete la Real;NO INTERVENIDA;FUSILAMIENTO;0;36.952652;-5.0238028
1776;Fosa en el cementerio de Casarabonela;Andalucía;Casarabonela;NO INTERVENIDA;FUSILAMIENTO;0;36.78608;-4.8417835
1777;Fosa en el cementerio de Alfarnate;Andalucía;Alfarnate;NO INTERVENIDA;FUSILAMIENTO;18;36.996582;-4.258625
1778;Fosa en el cementerio de Colmenar;Andalucía;Colmenar;NO INTERVENIDA;FUSILAMIENTO;16;36.906506;-4.3357115
1779;Fosa en Arroyo Vaqueros-Estepona ;Andalucía;Estepona;NO INTERVENIDA;FUSILAMIENTO;8;36.427868;-5.1450443
1780;Fosa en el cementerio de Estepona;Andalucía;Estepona;NO INTERVENIDA;FUSILAMIENTO;84;36.427868;-5.1450443
1781;Fosa en el Cementerio Viejo de Fuengirola;Andalucía;Fuengirola;DESAPARECIDA;FUSILAMIENTO;24;36.53878;-4.6225777
1782;Fosa en el actual Parque de El Sol;Andalucía;Fuengirola;DESAPARECIDA;FUSILAMIENTO;4;36.53878;-4.6225777
1783;Fosa en el cementerio de Cortes de la Frontera;Andalucía;Cortes de la Frontera;NO INTERVENIDA;FUSILAMIENTO;36;36.619083;-5.341106
1784;Fosa en el cementerio de Cuevas Bajas;Andalucía;Cuevas Bajas;NO INTERVENIDA;FUSILAMIENTO;18;37.236412;-4.4858
1785;Fosa en el cementerio de Gaucín;Andalucía;Gaucín;NO INTERVENIDA;FUSILAMIENTO;44;36.520576;-5.3155417
1786;Dos fosas en el cementerio de San Lorenzo;Andalucía;Ronda;NO INTERVENIDA;FUSILAMIENTO;425;36.746532;-5.161725
1787;Fosa en el cementerio de Torremolinos;Andalucía;Torremolinos;NO INTERVENIDA;FUSILAMIENTO;12;36.62558;-4.4985914
1788;Fosas en el cementerio del Carmen de Valladolid;Castilla y León;Valladolid;DESAPARECIDA;FUSILAMIENTO;0;41.653503;-4.721975
1789;Fosas en los Montes de Torozos;Castilla y León;Peñaflor de Hornija;NO INTERVENIDA;FUSILAMIENTO;0;41.71263;-4.982092
1790;Fosa en el cementerio de Vélez Málaga;Andalucía;Vélez-Málaga;NO INTERVENIDA;FUSILAMIENTO;231;36.78359;-4.10385
1791;Fosa nº 484 en el cementerio de San Eufrasio de Jaén;Andalucía;Jaén;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;33;37.76857;-3.7890806
1792;Fosas en el cementerio municipal de Andújar;Andalucía;Andújar;NO INTERVENIDA;FUSILAMIENTO;136;38.04137;-4.054095
1793;Fosas en el Cementerio de San José y Santa Adela;Andalucía;Almería;NO INTERVENIDA;FUSILAMIENTO;180;36.84158;-2.4616694
1794;Fosa de Gurb;Cataluña;Gurb;EXHUMADA TOTAL;LUCHA ARMADA;4;37.75454;-4.169197
1795;Fosa en el cementerio de Loja;Andalucía;Loja;NO INTERVENIDA;GUERRILLERA;4;37.72216;-3.9689944
1796;Fosa nº 548 en el cementerio de San Eufrasio;Andalucía;Jaén;NO INTERVENIDA;FUSILAMIENTO;172;37.76857;-3.7890806
